hex,year,occ_den,sp_richness,sp_evenness
851951a3fffffff,2021,24197,926,0.7346477480387335
85194e4bfffffff,2021,34818,534,0.6528378500041028
8519426bfffffff,2021,31791,1056,0.6720428465652231
85195eabfffffff,2021,432,299,0.9695512246429764
85195dd3fffffff,2021,6762,164,0.7358928892977603
85195123fffffff,2021,1901,500,0.8873573864514822
85195573fffffff,2021,5619,643,0.8166554776604055
85194c5bfffffff,2021,14079,716,0.7788926703212602
8519422ffffffff,2021,3132,441,0.8299050268190481
851941abfffffff,2021,24596,595,0.769562512933128
85194073fffffff,2021,759,222,0.8959165121889913
85195833fffffff,2021,4565,782,0.8668834251442846
8519432bfffffff,2021,11873,266,0.8311830389211227
8519542ffffffff,2021,383,207,0.9479838881498397
85195b0bfffffff,2021,7259,806,0.830097829953987
85194e17fffffff,2021,18761,521,0.770756071037403
851959a3fffffff,2021,17089,742,0.7743667076167098
8519590ffffffff,2021,26096,743,0.7461460489780259
85194e6bfffffff,2021,84743,1185,0.650386937515962
8519423bfffffff,2021,9342,788,0.7906026659156743
85195da3fffffff,2021,16579,677,0.7062741677499648
85194a7bfffffff,2021,12404,639,0.6950931263830742
85194e3bfffffff,2021,3784,480,0.8435650933408211
85194aabfffffff,2021,3196,647,0.8260293843590947
85194203fffffff,2021,10477,472,0.7206122694438507
8519739bfffffff,2021,4873,236,0.8343065698668224
8519582bfffffff,2021,7621,352,0.7939839545826344
85195957fffffff,2021,5279,545,0.7651065456374126
8519429bfffffff,2021,5710,549,0.7672536038148685
85195c2ffffffff,2021,2000,405,0.886241825268283
851959bbfffffff,2021,16464,865,0.7922527114969017
85195183fffffff,2021,8890,735,0.7912856269441454
851951a7fffffff,2021,10738,623,0.7553537471586054
8519425bfffffff,2021,999,357,0.9153725876432797
8519586ffffffff,2021,3551,440,0.8280275485541171
8519582ffffffff,2021,1082,316,0.893887284968283
85195d5bfffffff,2021,578,170,0.8760484908595897
85194133fffffff,2021,10207,565,0.7753661358587565
8519461bfffffff,2021,4747,222,0.811663328960302
851942c7fffffff,2021,12376,502,0.7160787411362075
85194327fffffff,2021,18562,803,0.7220463225717751
851874a7fffffff,2021,1518,562,0.9289376098566203
85195cbbfffffff,2021,3617,890,0.8987975961224275
8519557bfffffff,2021,944,364,0.9297452166724735
8519588bfffffff,2021,993,528,0.9490171847306446
85194ad3fffffff,2021,43400,1331,0.6372138396149842
8519420bfffffff,2021,1917,370,0.8532708870276429
8519467bfffffff,2021,768,147,0.7854410654508956
85194a0ffffffff,2021,23778,991,0.7143861314138354
8519580ffffffff,2021,12433,590,0.7709872558968515
85194677fffffff,2021,826,307,0.868236004012497
851943dbfffffff,2021,3609,328,0.8134617626993486
85195d7bfffffff,2021,8553,566,0.8086065492681754
85194e6ffffffff,2021,42210,1093,0.6958336273088439
85195d3bfffffff,2021,3414,593,0.8314846837115755
8519434ffffffff,2021,15715,1182,0.7508980520975216
85194e23fffffff,2021,1629,467,0.9028468986845504
851959abfffffff,2021,9320,859,0.7975911257694361
85195917fffffff,2021,11219,777,0.7652189845196739
85195d27fffffff,2021,23314,769,0.6727511557939869
85194e87fffffff,2021,13955,544,0.7412227313065927
85194ecbfffffff,2021,32492,854,0.6768121369300121
85194617fffffff,2021,967,242,0.8946772975163839
85195bc7fffffff,2021,2649,412,0.8123582743991661
85194a0bfffffff,2021,3719,919,0.9019834985751961
85194237fffffff,2021,4498,462,0.7879210466974114
851943d3fffffff,2021,2134,414,0.8333228712589568
851951b7fffffff,2021,55141,889,0.6509468247804621
85195c9bfffffff,2021,1732,407,0.8801433016833926
85195d67fffffff,2021,9346,750,0.8335163523753405
8519590bfffffff,2021,11595,570,0.7630507115864835
85195577fffffff,2021,13576,756,0.7704005359207209
85194e83fffffff,2021,2380,417,0.7969241928494765
8519733bfffffff,2021,585,212,0.9215172574830705
85195973fffffff,2021,9814,642,0.7647021956215075
85195d33fffffff,2021,16944,1086,0.760790083071574
851973c7fffffff,2021,545,193,0.9182453751978927
85195867fffffff,2021,3350,554,0.8462138227052584
85195d6bfffffff,2021,3197,508,0.8454293868945595
85195bcbfffffff,2021,1327,481,0.9281809059837975
85194137fffffff,2021,6479,460,0.803782077846445
85195d57fffffff,2021,730,264,0.8997381222724444
85194673fffffff,2021,863,248,0.9081830166809421
8519593bfffffff,2021,315,145,0.9387811409940865
85194143fffffff,2021,37588,499,0.7738383530333819
85197367fffffff,2021,1746,290,0.865243956222758
8519424bfffffff,2021,1686,325,0.8326455385027831
85195ba3fffffff,2021,15338,419,0.7742673325399828
85195b1bfffffff,2021,179,100,0.9109766172090122
85194243fffffff,2021,6642,386,0.7820969883218792
85194213fffffff,2021,27532,460,0.7519433231140733
8519555bfffffff,2021,987,343,0.9188343858456713
85194a13fffffff,2021,7399,853,0.7962305218962734
8519463bfffffff,2021,1128,373,0.8942724125883637
851955d3fffffff,2021,2419,248,0.8312616484328975
851951bbfffffff,2021,5354,606,0.8195503631538061
85195d6ffffffff,2021,4200,573,0.796314296171671
85194e0bfffffff,2021,1002,216,0.8737835807939981
85194a83fffffff,2021,4568,354,0.7135006076659207
85187493fffffff,2021,2370,603,0.8995661451449741
85194127fffffff,2021,51234,754,0.7418078232493863
85195d2ffffffff,2021,15611,752,0.7561914177044355
85194ac7fffffff,2021,11834,493,0.6980178613951366
85195813fffffff,2021,2067,371,0.8219964315884839
85195933fffffff,2021,4131,581,0.7667508338284965
85195c4ffffffff,2021,7764,410,0.7873515229126419
85194ed7fffffff,2021,8812,736,0.7852096218528348
85195d23fffffff,2021,8342,1095,0.8459834388355931
85195c17fffffff,2021,2133,319,0.8384085112803523
85195c83fffffff,2021,1475,314,0.844441853330466
85194157fffffff,2021,24577,452,0.7808463187559218
85194267fffffff,2021,12508,844,0.7446671129356875
85194a17fffffff,2021,7737,403,0.7301723025138194
85194603fffffff,2021,2099,341,0.8481871144024651
85195b0ffffffff,2021,169,105,0.965117198080747
85194a47fffffff,2021,11453,831,0.7514933980777945
85194edbfffffff,2021,13746,372,0.7835333463748739
851942d3fffffff,2021,1505,334,0.8755550028622001
85194ebbfffffff,2021,3437,282,0.8400176509446112
85187433fffffff,2021,789,466,0.9553929329344395
85194a9bfffffff,2021,2827,352,0.778876869964536
851942d7fffffff,2021,8573,316,0.7650016339475217
85195537fffffff,2021,2552,408,0.8739747227899408
851955cbfffffff,2021,1022,396,0.936076251236338
8519550ffffffff,2021,1972,291,0.8238573579549958
8519465bfffffff,2021,8754,429,0.7562548276085235
85195eb7fffffff,2021,1225,271,0.8666753781523961
85194aa3fffffff,2021,4053,819,0.8130598615332807
85195d4bfffffff,2021,887,225,0.8807598183713775
8519737bfffffff,2021,381,121,0.9224738733331912
85194253fffffff,2021,4367,376,0.7682767895523052
85195c93fffffff,2021,10304,482,0.7738435473948703
851870d3fffffff,2021,6359,521,0.7632492292907912
8519421bfffffff,2021,9653,328,0.6940954734015552
85195babfffffff,2021,1861,214,0.865499837374936
851958a3fffffff,2021,11454,391,0.7883915618083401
8519732bfffffff,2021,1078,316,0.905684535789361
851951d7fffffff,2021,2097,445,0.85036535521353
85194207fffffff,2021,5849,412,0.7971151080332918
8519553bfffffff,2021,693,282,0.9227329299178416
85195547fffffff,2021,2712,556,0.8524970440147429
85194393fffffff,2021,318,194,0.9640901275605
85195997fffffff,2021,3206,350,0.8012615034976045
85194a07fffffff,2021,15816,815,0.7742721407094085
85195b47fffffff,2021,13639,608,0.7388940102860373
85195d93fffffff,2021,726,382,0.9521727107905948
851948c3fffffff,2021,9733,326,0.7729669674137309
85194257fffffff,2021,4496,364,0.6988156722309808
85195c4bfffffff,2021,2783,699,0.8637003977109707
85195507fffffff,2021,129,83,0.9723658700122811
85194ec7fffffff,2021,672,192,0.913906233189973
8519738bfffffff,2021,4818,376,0.8074930297832665
85194a5bfffffff,2021,39336,594,0.6966001660682899
85194e43fffffff,2021,3918,365,0.7638603868192556
85194e5bfffffff,2021,3406,486,0.8102605908994184
8519460bfffffff,2021,6535,384,0.7740188200307783
85195517fffffff,2021,251,126,0.9518410320381584
85197317fffffff,2021,1615,386,0.8867027151525487
8519416bfffffff,2021,10718,434,0.7459958921974159
8519591bfffffff,2021,5627,564,0.7715858294829507
8519588ffffffff,2021,2687,531,0.8368327903036537
8519484ffffffff,2021,13195,377,0.7975947426089983
85194043fffffff,2021,2192,430,0.8515686965596274
8519422bfffffff,2021,6126,520,0.7842921226938178
851951affffffff,2021,19837,633,0.7300779925437287
851943cbfffffff,2021,4919,310,0.8266514511935562
851942c3fffffff,2021,3058,621,0.8651606395158262
85195c27fffffff,2021,1243,252,0.8788955818450932
85195cabfffffff,2021,25954,590,0.7279507382126892
85194e67fffffff,2021,20272,404,0.7897288998750007
85195d8bfffffff,2021,49024,364,0.675635081734561
85195523fffffff,2021,695,272,0.9079617834137708
85194e7bfffffff,2021,2056,394,0.8041947622220733
85197377fffffff,2021,329,213,0.9641579517492473
85195d4ffffffff,2021,1151,347,0.8914300002641389
85195dbbfffffff,2021,13422,660,0.6869840514108198
85195c13fffffff,2021,2642,435,0.8665898069717719
85194a57fffffff,2021,19371,543,0.6869868751321129
8519550bfffffff,2021,676,351,0.9519783137104176
85194337fffffff,2021,27643,399,0.7810014468721922
851959dbfffffff,2021,1603,387,0.882694709586233
85194357fffffff,2021,7376,943,0.9072906526643986
85195b87fffffff,2021,1180,196,0.8644100299041961
851973d7fffffff,2021,2187,386,0.8557761638044219
85195d97fffffff,2021,15109,751,0.7175673053072048
8519438ffffffff,2021,27142,239,0.8463881249513879
85195193fffffff,2021,1325,216,0.8599619885097142
85195817fffffff,2021,14887,615,0.7605264810602987
85197337fffffff,2021,45191,683,0.7286705111858313
8519738ffffffff,2021,4571,365,0.8252470440367992
85195827fffffff,2021,1534,379,0.868310830085657
8519411bfffffff,2021,48859,903,0.7236182575605443
85194a1bfffffff,2021,9221,816,0.7303872953106276
851959d7fffffff,2021,795,209,0.874313241591517
85195cdbfffffff,2021,12735,357,0.755942704046072
851874a3fffffff,2021,1705,361,0.8665636530776142
851955cffffffff,2021,678,285,0.9042280378544343
85194c4bfffffff,2021,25609,820,0.7287320659002109
85195437fffffff,2021,3156,378,0.8335945064443425
8519599bfffffff,2021,2060,291,0.8271634039708219
851942affffffff,2021,14491,355,0.7767742852294134
8519412ffffffff,2021,737,259,0.9292519677416765
85194e0ffffffff,2021,4791,335,0.7890048406123213
85194147fffffff,2021,4843,300,0.7884384393589435
85195863fffffff,2021,13557,463,0.7221405813497173
8519558bfffffff,2021,306,168,0.9574927164173109
851959cffffffff,2021,1818,376,0.8568942937286562
85195cd3fffffff,2021,8297,411,0.7441106006164447
851946cbfffffff,2021,1169,249,0.8457270006206213
85187407fffffff,2021,1046,337,0.8876674022095944
85195d17fffffff,2021,14059,604,0.7426635528717107
85195a23fffffff,2021,898,353,0.9448014458629294
851870cbfffffff,2021,2259,195,0.8327571326671307
85195567fffffff,2021,6335,577,0.7737622976956617
85195513fffffff,2021,222,111,0.9441067159974315
85195197fffffff,2021,3240,670,0.8663460502847072
8519589bfffffff,2021,5748,788,0.8321694839053997
85194a8ffffffff,2021,9187,642,0.6904822652759522
851955c7fffffff,2021,541,231,0.9168107699940148
85195a2bfffffff,2021,1008,303,0.9024710094889451
85195553fffffff,2021,1280,360,0.8812977967222255
85195c33fffffff,2021,7104,548,0.7667364060370963
85195d03fffffff,2021,3474,556,0.8283182346843361
85195bdbfffffff,2021,753,383,0.9639945278306263
8519519bfffffff,2021,1818,358,0.8719414779148222
85195cb7fffffff,2021,26872,1930,0.7264719581920949
8518740ffffffff,2021,1898,383,0.855909714683136
85195887fffffff,2021,7348,727,0.7149998549033235
85194a43fffffff,2021,3363,404,0.7802540498732703
85195d1bfffffff,2021,1872,519,0.8923729069268369
851876a7fffffff,2021,5039,213,0.7700805245484339
85194227fffffff,2021,1207,370,0.8821012553501495
85195963fffffff,2021,2914,257,0.812901816726795
85195db7fffffff,2021,12287,667,0.7455899100257805
8519464ffffffff,2021,814,346,0.9229920560431338
85195caffffffff,2021,21801,741,0.6756182430028369
85194607fffffff,2021,628,246,0.9177939804994856
85195947fffffff,2021,12900,498,0.7601388329433186
851958c7fffffff,2021,1717,588,0.906994714463416
85194a73fffffff,2021,6128,757,0.7418951130871916
8519556bfffffff,2021,1432,348,0.8671280153607374
85194e03fffffff,2021,1193,362,0.8918479466827848
85195d63fffffff,2021,5950,584,0.7893846074975965
851973abfffffff,2021,24835,507,0.7725711268981963
85195b57fffffff,2021,2987,324,0.7690419072097784
8519410bfffffff,2021,5848,480,0.7775098611299897
851940dbfffffff,2021,28540,386,0.7670241297345084
85194acffffffff,2021,5907,506,0.764429104931054
85194273fffffff,2021,2827,314,0.8196963833004309
85195cc3fffffff,2021,5940,326,0.8112034211301691
85195ddbfffffff,2021,1830,247,0.8487452743355305
851948cbfffffff,2021,18742,315,0.8042014146805775
8519518bfffffff,2021,3280,396,0.8212623479306281
85194e73fffffff,2021,488,177,0.9180383050648953
85194047fffffff,2021,699,208,0.9139481158198557
85197303fffffff,2021,563,270,0.9339221240314557
851955b7fffffff,2021,1885,326,0.874936965629147
85195b97fffffff,2021,4135,204,0.7469104340223802
85194217fffffff,2021,6373,355,0.7680094552946883
85194113fffffff,2021,11346,610,0.7563677770986154
85194663fffffff,2021,1131,381,0.9063179207822838
85195bcffffffff,2021,954,249,0.8747600024913288
85195803fffffff,2021,5140,466,0.7893792084248157
8519594bfffffff,2021,1994,189,0.8421590888952897
85195837fffffff,2021,3429,528,0.8048949902894053
85194e2bfffffff,2021,3374,365,0.8383686668508927
85194e93fffffff,2021,399,152,0.9048648872434534
85194ec3fffffff,2021,1490,270,0.8431459256299789
851959c7fffffff,2021,1701,306,0.8689920232869405
8518740bfffffff,2021,1576,248,0.8359054273967174
85195b17fffffff,2021,1874,334,0.8434314665116152
851959c3fffffff,2021,3115,300,0.786729561291737
85195b9bfffffff,2021,17759,387,0.7560381359599773
8519415bfffffff,2021,16607,468,0.7885089473990688
85194653fffffff,2021,2240,357,0.8415695535212451
85194ab3fffffff,2021,11498,518,0.7994742936267178
8519413bfffffff,2021,12204,649,0.6892706233530905
8519414ffffffff,2021,23054,614,0.7333185046087418
8519730ffffffff,2021,380,193,0.9490550269555585
851955b3fffffff,2021,329,157,0.9506247055179752
851943b3fffffff,2021,4154,324,0.832053486354844
85194c53fffffff,2021,2897,231,0.8645925465402909
85194e13fffffff,2021,7469,287,0.7970964568424775
8519434bfffffff,2021,31084,795,0.6891467684529087
85195587fffffff,2021,259,148,0.9256524448806068
851875dbfffffff,2021,1044,263,0.8726912261276782
851942dbfffffff,2021,1298,210,0.8687242924793609
85194363fffffff,2021,2088,336,0.8345474277398413
85197383fffffff,2021,1618,175,0.8420572557333275
85195bc3fffffff,2021,669,283,0.9214179998144869
8518747bfffffff,2021,1534,181,0.8313479986048321
85194c43fffffff,2021,611,161,0.9189378410094861
851946abfffffff,2021,1094,263,0.8843077211815937
8519404ffffffff,2021,1249,309,0.8964972649461986
85194657fffffff,2021,12049,399,0.7736839987019765
85195b93fffffff,2021,1104,241,0.8533898538057381
85195543fffffff,2021,1176,238,0.869983075173856
85194163fffffff,2021,11498,485,0.7060976488524998
8519427bfffffff,2021,45283,592,0.6692548272284363
85195eb3fffffff,2021,2081,463,0.8749326160233235
85195983fffffff,2021,1726,239,0.8572240726749464
85195eaffffffff,2021,182,168,0.994248532966999
851955bbfffffff,2021,634,135,0.908091890448547
85194ed3fffffff,2021,16727,563,0.7518798459905792
8519436ffffffff,2021,12554,340,0.7769473092123732
8519402ffffffff,2021,4927,216,0.8782809861010548
85194353fffffff,2021,4020,703,0.8632017700737523
851958c3fffffff,2021,3842,620,0.8315710380052657
85195097fffffff,2021,634,222,0.9096057658838876
8519732ffffffff,2021,1474,239,0.8279052407720315
85195ea3fffffff,2021,569,143,0.8943485015247369
851942cbfffffff,2021,6089,405,0.7631155654625671
85195943fffffff,2021,1583,207,0.8476161162537378
851943a7fffffff,2021,8114,208,0.8417081920085916
85197313fffffff,2021,653,161,0.8893388986285667
851941cffffffff,2021,1682,169,0.8962981520166593
8519466ffffffff,2021,1747,333,0.8590113679725078
85194377fffffff,2021,2089,321,0.8708233780684462
85194a3bfffffff,2021,4707,360,0.8240057961000088
8519485bfffffff,2021,1755,371,0.8560583298134381
85195c53fffffff,2021,9666,197,0.7820589778361557
85195bb7fffffff,2021,2530,404,0.8376453055596257
85194057fffffff,2021,1336,215,0.875839059709758
85197307fffffff,2021,996,268,0.8872627302522538
851959b3fffffff,2021,3910,459,0.7926958080093313
85194103fffffff,2021,3879,598,0.7575901203792489
85194a4bfffffff,2021,1981,397,0.8549587937932852
85195c47fffffff,2021,4456,389,0.7661590177673087
8519404bfffffff,2021,17098,473,0.7611048087033138
851955a3fffffff,2021,1204,307,0.8816989085425341
85187497fffffff,2021,1082,369,0.9424724787078135
851943bbfffffff,2021,184,95,0.9336115465279001
85195dcffffffff,2021,942,217,0.8937207716433778
85195c67fffffff,2021,19044,416,0.750015379930233
85194323fffffff,2021,2663,355,0.8363249823907295
85194ecffffffff,2021,517,191,0.9030674569303323
8519598ffffffff,2021,4019,472,0.8001306144826545
8519430ffffffff,2021,3121,538,0.835904375588767
85195b73fffffff,2021,7155,386,0.7800760396886505
85195bb3fffffff,2021,3008,267,0.7884249779440472
851942abfffffff,2021,15077,454,0.7842479755552824
851958dbfffffff,2021,839,366,0.9464851099875745
85195c23fffffff,2021,2474,220,0.8094459667439416
85194a87fffffff,2021,497,219,0.905112717256679
85194e9bfffffff,2021,1954,307,0.855100735724705
85194313fffffff,2021,821,101,0.8854291745895638
851941affffffff,2021,5713,345,0.8098515124844984
85195533fffffff,2021,519,219,0.9496468057163974
85195c87fffffff,2021,25751,912,0.7001550299451167
85195bbbfffffff,2021,773,303,0.918449630268355
851959cbfffffff,2021,3552,334,0.8195586651860668
85195bd7fffffff,2021,5388,365,0.8130697565012405
85195c73fffffff,2021,2730,376,0.8282335582577907
85194297fffffff,2021,2237,384,0.8282283745744763
85194623fffffff,2021,2201,157,0.7068577718222191
851955abfffffff,2021,443,162,0.9268554705312988
85195527fffffff,2021,663,231,0.8748063048738535
85195b43fffffff,2021,396,320,0.9722375024086629
85194117fffffff,2021,5041,558,0.8124827766367189
85194643fffffff,2021,2247,286,0.8469216850137191
85195c6bfffffff,2021,1109,481,0.9461737292539991
851958a7fffffff,2021,2018,367,0.8459384521660066
85194eb3fffffff,2021,15256,373,0.7743957018236266
85194247fffffff,2021,6320,334,0.7683288247706728
851943d7fffffff,2021,489,139,0.9128196219111753
851959b7fffffff,2021,17129,462,0.7670250046346685
8519552ffffffff,2021,17194,310,0.7658968691634673
851958bbfffffff,2021,2189,459,0.8838531545360286
8519580bfffffff,2021,123,99,0.9855946944856148
85195907fffffff,2021,5848,471,0.8116580596371649
851941bbfffffff,2021,2668,415,0.8349611811193544
851955affffffff,2021,507,163,0.9237567634461508
851943b7fffffff,2021,5752,234,0.8410325194917231
